id,cost
217678,1298
217679,100
217680,100
217681,129
217682,345
217683,63351
217684,316391
217685,87259
217686,46489
217689,36069
217701,1618
217702,10919
217703,7870
217707,2832
217708,52356
217709,25802
217710,34039
217711,422
217758,25944
217759,9274
217760,1709
218312,44753
218313,7882
218316,20316
218369,104
218370,19850
218371,35312
218372,687
218373,419
218396,257
218397,27802
218398,1580
218399,368
218400,3653
218401,6960
218505,11519
218506,19280
218507,110
218535,5619
218540,9589
218541,130114
218542,13403
218544,8432
218545,129
218565,114
218566,1371
218567,1558
218568,1462
218569,2427
218570,355
218571,458
218572,149
218573,115183
218574,195161
218575,83628
218584,21862
218592,64289
218593,15983
218594,22523
218598,102
218599,50719
218600,64478
218601,185486
218602,15152
218648,33686
218649,5706
218651,1312
219205,11957
219206,35571
219207,7866
219261,1412
219262,68242
219285,296
219286,3796
219287,13154
219288,436
219289,102
219290,4567
219291,3449
219292,13306
219396,4045
219397,19897
219398,4316
219426,3080
219432,13079
219433,38645
219435,10754
219436,18548
219437,3971
219452,117
219453,135
219454,121
219455,112
219456,701
219457,1649
219458,2409
219459,402
219460,1691
219461,18671
219462,16155
219463,61657
219464,31653
219468,2987
219476,4152
219477,210429
219478,68366
219484,3771
219485,73465
219489,11199
219490,2917
219491,1829
219492,8251
219493,22308
219494,115719
219495,6637
219536,104
219537,2736
219538,33608
219539,21619
219543,109
220096,27550
220097,33733
220098,1166
220153,6334
220176,4192
220177,51595
220179,11515
220180,12626
220288,19316
220289,5765
220324,23417
220327,3375
220328,29200
220329,102
220342,100
220343,252
220344,357
220345,894
220346,1052
220347,2209
220348,178
220349,397
220350,1566
220351,1750
220352,12402
220354,4737
220367,103
220368,45860
220369,11603
220370,193
220371,125159
220372,194296
220373,33426
220374,8680
220375,102240
220376,3759
220381,5653
220382,21483
220383,33397
220384,37633
220385,94734
220386,91569
220387,80980
220389,13821
220423,858
220424,1339
220425,6998
220426,8045
220427,4633
220428,23526
220429,344
220430,21943
220434,495
220435,832
221067,32844
221068,233
221070,7673
221074,103
221179,8734
221180,3825
221218,11603
221219,59145
221220,262
221234,107
221235,276
221236,473
221237,288
221238,155
221239,3851
221240,1438
221241,9933
221262,3124
221263,17170
221264,50567
221265,6210
221266,26181
221267,90541
221268,16713
221272,14658
221273,41328
221276,56090
221277,56975
221278,93462
221279,11310
221280,214342
221281,106532
221282,30543
221283,11269
221284,7070
221313,5309
221314,6436
221315,3616
221319,5462
221320,3489
221321,3563
221322,4365
221326,4042
221877,4522
221931,282
221932,1330
221934,143
221935,346
221957,183
221958,23648
221969,101
222101,102
222102,106
222103,100
222109,2247
222110,16912
222111,13711
222112,104
222126,100
222127,353
222128,121
222131,11130
222132,25547
222134,377
222135,9435
222136,8084
222156,260
222157,1468
222158,25678
222159,23623
222160,12531
222164,20619
222165,25177
222166,26748
222167,14246
222168,9738
222169,28706
222170,15511
222171,71576
222172,121701
222173,197073
222174,344423
222175,148924
222202,5290
222203,6829
222204,5721
222211,8945
222212,35484
222217,3454
222819,2127
222820,317
222825,114
222826,222
222845,141
222846,1116
222847,7185
222848,1949
222849,231
222856,106
222857,102
222858,100
222860,148
222992,102
222993,167
222994,113
222995,5644
222996,6168
223001,1876
223002,19972
223003,101
223017,210
223018,291
223023,34161
223024,20219
223025,196
223049,28663
223050,43802
223051,19340
223054,9841
223055,207701
223056,70025
223057,103
223062,291
223064,13862
223065,80866
223066,2862
223091,7787
223092,37400
223093,3949
223108,1874
223710,6557
223711,5336
223712,328
223715,170
223716,111
223735,241
223736,356
223737,671
223738,1748
223885,124
223886,317
223887,3681
223888,1020
223893,20448
223894,17222
223895,111
223908,105
223909,333
223910,322
223914,7072
223915,14609
223918,736
223941,11336
223942,5282
223943,23666
223945,7779
223947,1581
223953,733
223954,9048
223955,15319
223956,42775
223957,16630
223958,28114
223982,45347
223999,4713
224005,12760
224601,1056
224602,141
224603,2705
224606,101
224751,9188
224752,2894
224779,1517
224780,100
224785,7469
224786,26133
224787,100
224788,100
224799,100
224800,117
224801,895
224833,24953
224834,47564
224835,2978
224836,37191
224837,8985
224847,104
224848,9961
224849,112996
224850,9050
224872,8208
224873,453
224889,106
224890,1310
224895,9087
224896,28407
225491,2140
225492,4313
225493,6594
225494,3517
225496,342
225497,613
225515,143
225516,120
225670,218
225672,111
225673,2639
225676,565
225677,25422
225678,102285
225679,116
225680,100
225688,100
225689,110
225690,114
225691,250
225692,24395
225693,32029
225694,332
225724,7934
225725,30193
225726,96747
225727,33802
225728,6566
225736,1207
225737,5318
225738,7486
225739,6906
225740,13493
225741,44736
225742,59633
225743,3248
225762,2840
225763,17552
225780,104
225786,15982
225787,6617
226377,7485
226378,18369
226379,5997
226380,590
226382,118
226383,673
226384,109
226386,368
226387,1826
226388,321
226405,107
226406,203
226566,10756
226569,13338
226570,86643
226572,236
226573,3255
226574,155
226578,100
226579,145
226580,3941
226581,13464
226582,45742
226583,27703
226584,9327
226585,11181
226586,14714
226617,23186
226618,66821
226619,143669
226620,6983
226624,6259
226625,8746
226626,12598
226627,6703
226628,10686
226629,10780
226630,8384
226633,67056
226634,3639
226653,11012
226654,22895
226670,29041
226671,16857
226676,21464
226677,8361
226678,11332
227268,2853
227269,3422
227270,965
227271,2138
227275,105
227276,103
227277,2020
227278,1804
227279,194
227295,105
227296,361
227453,109
227456,226
227457,300
227461,29537
227462,5513
227463,997
227464,422192
227465,87948
227468,100
227469,172
227470,35635
227471,43536
227472,48041
227473,5610
227474,14625
227475,41775
227476,342
227477,2197
227478,1230
227510,81080
227515,6587
227516,19120
227517,32340
227518,36076
227519,21116
227520,15459
227521,257
227524,11537
227525,49738
227526,11259
227544,109
227545,47142
227559,108
227560,41101
227561,15391
227567,25379
227569,5759
228166,257
228167,953
228168,803
228169,106
228170,100
228186,332
228187,100
228349,5133
228350,20328
228351,587
228352,115
228353,141039
228354,100
228355,127513
228356,18893
228357,36596
228358,122
228359,100
228360,553
228361,17465
228362,21208
228363,141808
228364,12574
228367,4430
228368,4996
228369,8990
228370,15842
228371,3868
228402,76031
228403,131270
228405,31998
228406,238804
228407,183684
228408,34870
228409,21061
228410,10534
228411,14496
228412,36810
228413,8680
228414,19425
228415,15952
228416,4780
228417,4640
228435,18652
228436,12584
228450,131
228451,28718
228458,18336
228459,3645
228460,8147
229055,112
229056,182
229057,1547
229058,567
229070,101
229071,660
229072,257
229075,158
229076,156
229077,280
229240,100
229241,240
229243,108
229244,86485
229245,8940
229246,650
229247,50220
229248,80778
229249,9228
229250,196
229251,39387
229252,47191
229253,59920
229254,51304
229255,2963
229256,1841
229257,4642
229258,10406
229259,10298
229260,7153
229261,7314
229297,82290
229298,240760
229299,301400
229300,27665
229303,1113
229304,9932
229305,3165
229308,20257
229325,128
229326,38153
229327,22508
229342,60038
229349,27433
229350,100
229351,26566
229352,53833
229946,106
229947,3226
229948,412
229949,107
229960,110
229961,176
229962,1338
229963,632
229964,426
229965,3300
229966,663
229967,124
230133,100
230135,43283
230136,10280
230137,2874
230138,26530
230139,6531
230140,41133
230141,113
230142,46889
230143,33995
230144,6672
230145,26956
230146,1767
230147,6292
230148,9359
230149,18811
230150,12291
230151,10267
230155,8866
230156,930
230189,913
230190,30084
230191,1509
230195,17394
230196,19848
230197,81444
230198,25138
230217,12145
230233,15355
230234,4916
230236,19252
230237,6166
230239,4775
230240,11484
230241,18904
230242,42556
230243,52523
230837,167
230838,4640
230839,118
230849,341
230850,132
230855,142
230856,103
230992,103
231027,26885
231028,24447
231029,4367
231030,15431
231031,118490
231032,68890
231033,156838
231034,22818
231035,10620
231036,13195
231037,3967
231038,18495
231039,30559
231040,13092
231041,2734
231042,247
231044,1845
231046,60907
231047,63597
231085,1830
231086,5589
231087,153
231088,157280
231089,72639
231090,15679
231091,16923
231108,5393
231125,6265
231127,29360
231128,6694
231130,19833
231131,107
231133,23684
231134,14718
231135,10347
231136,1582
231727,372
231728,147
231729,856
231730,115
231740,142
231918,14318
231919,43508
231921,10476
231922,36995
231923,20758
231924,38135
231925,59747
231926,14149
231927,7424
231928,5227
231929,103
231930,10642
231931,7826
231932,993
231934,11774
231936,24963
231937,36614
231938,58444
231976,3255
231979,38660
231980,9115
231982,4895
231983,6000
231999,2255
232000,443
232016,122
232017,6621
232018,32058
232019,2351
232020,6009
232021,20610
232027,15908
232618,133
232619,840
232620,1493
232621,246
232628,286
232629,831
232811,29978
232813,55871
232814,27157
232815,30760
232816,53244
232817,108059
232818,8359
232819,1990
232820,2418
232821,3948
232822,6150
232823,2212
232827,24085
232828,80150
232829,3201
232867,5384
232870,114
232871,39810
232874,5389
232875,1441
232891,3605
232892,14457
232893,113
232909,49861
232910,10741
232911,30553
232918,6780
233507,5110
233508,6197
233509,311
233510,1053
233511,148
233518,123
233519,255
233520,145
233521,103
233622,7039
233702,23306
233703,14451
233704,2350
233705,129
233706,4079
233707,52643
233708,22181
233709,5776
233710,1081
233711,3060
233712,1188
233713,6132
233718,3988
233719,242
233720,29859
233758,2260
233759,9264
233762,38360
233764,566
233766,3828
233768,89022
233769,5324
233771,504
233783,50134
233784,5955
233800,27533
233802,19568
233809,803
233810,8706
234397,133
234398,7544
234399,8432
234400,1588
234401,531
234402,100
234408,112
234409,200
234410,175
234559,108
234593,4807
234594,28654
234595,8145
234596,7204
234597,23871
234598,39017
234599,5510
234600,1469
234601,3343
234602,905
234605,1238
234610,614
234650,2137
234651,2705
234653,50568
234654,36562
234655,2599
234657,1771
234658,33129
234659,91680
234660,118584
234661,56876
234662,6994
234663,4963
234665,25837
234666,19792
234672,33266
234673,59157
234674,621
234675,44611
234691,6610
234692,332
234693,23448
234701,10404
235288,100
235289,357
235290,846
235291,536
235292,602
235299,114
235300,101
235301,514
235450,111
235485,100
235486,100
235487,3734
235488,21382
235489,8288
235490,361
235491,111
235492,1100
235495,194
235499,1150
235500,19773
235501,17720
235541,265
235542,5469
235544,200
235545,27078
235549,132209
235550,134426
235551,95754
235552,74233
235553,1282
235554,1280
235555,34397
235556,44550
235557,29570
235563,1014
235564,30445
235565,21213
235566,29588
235583,121
235592,31249
236177,107
236179,266
236180,421
236183,108
236189,146
236190,129
236191,207
236192,199
236294,17558
236295,20707
236297,29261
236315,4830
236316,22001
236378,3295
236379,46850
236380,19647
236389,6161
236390,4236
236392,29204
236433,17881
236436,9396
236437,42294
236439,352
236440,11228
236441,133554
236442,61918
236443,59066
236444,22208
236445,53945
236446,109789
236447,96747
236448,47045
236455,12911
236456,329
236483,15399
237067,125
237068,817
237069,116
237070,739
237071,167
237080,204
237081,105
237082,1235
237187,8154
237206,1049
237207,101760
237208,16014
237231,110
237232,118
237233,124
237234,126
237235,110
237236,1345
237270,6838
237271,20842
237272,5781
237274,2186
237280,2512
237282,2650
237283,5557
237324,18341
237325,3445
237328,114663
237329,2456
237331,910
237332,62038
237333,158
237334,20730
237335,27163
237336,43846
237338,104595
237339,179496
237340,874
237345,3023
237346,6500
237374,32492
237958,193
237959,694
237960,487
237961,966
237962,101
238097,151
238098,17242
238099,70457
238100,42913
238125,119
238126,6762
238127,4203
238128,1997
238129,4348
238158,108
238160,6216
238161,8978
238162,9022
238166,302
238167,101
238172,6117
238173,93685
238174,110
238215,17326
238216,112
238219,13956
238220,56294
238222,15575
238223,54366
238224,157
238225,209
238226,71742
238227,39789
238230,40681
238231,3450
238233,1260
238234,16282
238235,18234
238236,19507
238265,82096
238842,111
238849,565
238850,941
238851,642
238852,101
238971,17524
238977,76485
238989,10441
238991,65884
239017,1025
239018,4010
239019,2571
239020,3634
239021,302
239048,114
239049,46227
239050,14677
239051,3830
239052,47210
239053,76647
239064,105
239065,112
239066,107
239106,15860
239107,2432
239111,20198
239112,89491
239113,65074
239114,81284
239117,467
239118,278
239121,106692
239122,28919
239123,24968
239124,52377
239125,477
239154,6614
239155,14165
239156,10712
239733,1771
239734,316
239735,130
239740,871
239741,862
239742,115
239858,7384
239862,7436
239868,25932
239880,6548
239882,47935
239895,103
239909,654
239910,4504
239911,3281
239912,4473
239939,253508
239940,183406
239941,33737
239942,1433
239943,67391
239953,100
239956,58712
239958,104
239998,8692
240012,489
240013,52375
240014,21723
240045,21810
240624,1325
240625,176
240626,258
240630,117
240631,1108
240632,1120
240633,102
240753,30313
240772,27424
240773,31784
240797,5449
240798,493
240802,3374
240803,3215
240829,48506
240830,239973
240831,77066
240832,17600
240833,3095
240834,22006
240850,106
240889,3658
240890,7914
240905,2033
240906,1337
240907,112
240936,67276
241515,632
241516,165
241517,271
241518,102
241520,199
241521,664
241522,315
241523,117
241680,110
241688,609
241696,1051
241697,1999
241721,73430
241722,190887
241723,51084
241724,50345
241725,54524
241735,103
241736,100
241782,103
241783,127
241784,5966
241785,100
241796,903
241797,345
241798,362
241827,116664
242405,175
242406,941
242407,142
242408,199
242409,116
242425,100
242426,109
242427,130
242571,101
242572,148
242581,1497
242586,6080
242587,7756
242588,9227
242589,3357
242613,90266
242614,58158
242615,233231
242616,166109
242617,50951
242620,111
242621,102
242674,28741
242676,15786
242677,4478
242678,511
242679,3406
242680,420
242689,404
242690,24686
242691,16384
242693,102
242718,59710
242719,114965
243296,280
243297,390
243298,562
243299,101
243300,100
243316,101
243317,312
243318,945
243463,117
243464,124
243479,586
243504,39199
243505,164988
243506,112533
243507,222183
243508,157908
243511,103
243568,101
243571,14936
243580,110
243581,42417
243582,16486
243583,39508
243584,11635
243585,11646
243608,32383
243609,56743
243610,149190
244188,422
244189,1468
244190,388
244191,546
244192,271
244208,620
244209,844
244355,103
244375,10672
244376,25262
244396,30805
244397,166333
244398,155616
244399,275021
244400,38485
244401,29093
244402,14581
244403,23103
244405,11218
244461,3570
244462,22401
244471,135
244472,48695
244476,5633
244499,25589
244500,91007
245077,118
245078,135
245080,851
245081,1569
245082,1138
245083,131
245098,1590
245099,5802
245100,207
245266,59123
245267,23000
245286,6489
245288,102212
245289,59045
245290,91280
245291,142538
245292,39909
245294,23155
245297,12999
245353,16811
245362,15903
245363,6833
245367,12813
245390,30138
245391,160687
245968,332
245969,438
245972,107
245973,154
245988,980
245989,511
245990,2061
246177,4414
246178,8254
246179,47644
246180,72637
246181,18080
246182,53813
246183,66600
246184,27291
246185,54033
246186,90874
246187,6957
246189,15813
246244,10473
246245,544
246246,155
246247,4077
246248,1632
246253,44231
246258,5724
246259,7655
246261,853
246262,60509
246263,17442
246264,5721
246279,19112
246280,31733
246281,22912
246282,109552
246859,244
246860,194
246879,1431
247068,158125
247069,5919
247070,5604
247071,123024
247073,129
247074,91255
247075,68588
247076,59573
247077,75254
247078,31800
247079,23993
247081,38528
247139,32905
247140,130
247141,39333
247142,1721
247143,44248
247144,54880
247150,13512
247151,32193
247152,65232
247153,49701
247154,45478
247155,39062
247169,4745
247170,149652
247171,49087
247172,5563
247173,8952
247769,109
247900,114
247903,103
247928,82036
247960,90657
247961,10592
247962,53653
247963,87649
247965,43647
247966,137931
247967,61113
247968,29314
247969,71460
247970,28753
247971,18775
247972,25582
248029,459
248030,22246
248031,72267
248032,215761
248033,99011
248034,16092
248042,4377
248044,163
248045,14985
248046,10634
248060,101
248061,49017
248062,86859
248660,103
248801,103
248816,526
248817,57927
248819,85217
248851,75040
248852,14870
248853,12956
248854,59307
248855,86984
248859,42990
248860,31564
248861,9174
248862,22067
248863,11262
248882,12702
248920,23570
248921,8919
248922,10696
248937,12985
248953,28127
248954,24384
249551,104
249688,154
249689,106
249692,150
249693,120
249695,114
249707,57425
249708,66468
249710,2556
249715,85251
249733,24138
249743,48404
249744,24130
249745,13374
249746,132152
249747,44802
249751,7308
249752,31799
249753,29589
249755,42504
249773,3249
249774,28221
249775,7869
249813,12719
249828,11204
249831,7085
249832,8486
249845,62152
250442,110
250580,100
250581,102
250595,3694
250596,20767
250624,61296
250634,37814
250635,9236
250636,5966
250637,6443
250638,138065
250639,44986
250643,523
250644,28083
250645,41697
250646,2283
250647,40610
250665,18169
250666,6410
250704,100
250718,190
250719,26609
250720,3104
250721,14812
250722,1812
250723,12599
250725,328
250726,3622
250727,107
250735,155
250736,53517
251333,119
251519,18033
251520,31850
251526,10134
251528,2886
251529,5353
251530,113842
251531,22627
251532,4771
251535,31867
251536,60196
251537,19601
251538,108
251555,348
251589,395
251590,10980
251591,20120
251592,5397
251593,1215
251595,140
251610,23127
251611,36070
251614,7036
251615,11856
251616,19370
251617,1049
251618,129046
251619,123
251625,100
251626,8449
252418,10734
252419,5808
252420,7690
252421,3979
252422,30171
252423,41156
252426,101
252427,123533
252428,53238
252429,24667
252430,22440
252432,29411
252452,103
252480,29363
252481,4107
252482,1579
252483,17348
252484,10449
252485,107
252486,1530
252487,16654
252488,9784
252489,14888
252499,3273
252500,5395
252501,20746
252505,2297
252506,4704
252509,11182
252516,18868
252517,13244
253107,112
253108,1313
253109,1243
253110,234
253111,139
253112,100
253114,477
253115,103
253268,18716
253299,19285
253309,5601
253310,23684
253311,5042
253312,1705
253313,1854
253314,24192
253315,66374
253316,18445
253317,14991
253319,6218
253320,33823
253321,43829
253322,38608
253347,11356
253371,32009
253375,4854
253377,129572
253378,54068
253379,16571
253380,7327
253390,13128
253391,5453
253392,19709
253400,4229
253406,4579
253407,20905
253408,91595
253998,159
254002,122
254003,235
254004,135
254005,185
254165,3049
254184,31664
254185,14894
254201,4993
254202,15422
254203,1040
254204,1812
254205,2254
254206,35367
254207,161199
254208,110412
254209,8074
254212,22328
254213,19569
254239,11172
254261,856
254262,9584
254266,563
254267,12458
254268,398
254270,46250
254271,1427
254281,1841
254282,17911
254283,4016
254291,2891
254296,3146
254297,120
254298,4416
254299,74948
255070,109815
255094,5156
255095,6310
255096,568
255097,800
255098,2132
255099,47051
255100,120382
255101,3497
255104,12020
255105,90916
255125,116
255149,151
255150,23156
255151,28738
255152,9229
255157,16309
255158,11171
255182,1694
255186,24519
255187,116179
255188,69244
255189,1057
255927,335
255977,11438
255978,7201
255986,9886
255987,38618
255988,1828
255989,2106
255990,578
255991,4614
255992,70408
255996,82979
255997,142616
256022,100
256040,6377
256041,2544
256047,18045
256048,10294
256049,6693
256050,5749
256053,3071
256055,12823
256072,8270
256077,21923
256078,51580
256079,5917
256080,1132
256823,580
256824,138240
256825,22472
256860,100
256880,642
256881,305
256882,406
256883,3972
256884,10183
256887,104
256888,80046
256914,100
256916,66202
256917,6444
256930,15998
256931,5886
256937,8059
256938,137878
256939,4012
256940,5302
256941,17355
256944,135653
256945,16999
256946,4331
256947,11754
256948,6069
256949,15291
256950,10068
256965,101
256966,6618
256967,50904
256968,46743
256969,29574
256970,11849
256971,34083
257715,68128
257716,202751
257747,18570
257748,12063
257771,456
257772,912
257773,996
257775,7606
257776,43611
257779,11460
257780,69817
257805,5725
257807,35938
257808,138798
257809,3912
257820,5408
257821,52620
257822,100
257828,40023
257829,157546
257830,223
257831,9010
257832,351
257833,11567
257834,106
257836,69313
257837,55999
257838,1246
257842,6988
257843,4634
257856,19049
257857,25956
257859,13661
257860,57851
257861,97071
257862,51200
257863,40559
258621,106839
258622,20595
258638,35364
258639,37074
258645,82264
258646,140170
258647,48839
258663,2237
258665,509
258667,22306
258668,41503
258670,99487
258671,144002
258698,96659
258699,43708
258700,9594
258711,22526
258712,2181
258720,47871
258721,272
258722,5783
258723,100
258724,24570
258725,101
258727,30391
258728,7443
258734,6415
258735,25511
258736,27984
258745,6563
258746,27403
258747,52341
258748,35918
258749,2585
258750,2088
258751,40553
258752,106969
258753,227213
259512,29617
259513,19164
259514,31250
259515,9737
259526,3596
259530,22230
259536,78501
259554,18084
259555,2847
259556,449
259557,1243
259559,11787
259560,48362
259561,298
259562,202176
259563,64726
259589,6675
259590,5136
259591,8792
259601,110
259602,40962
259603,527
259610,100
259611,39811
259612,848
259613,30524
259614,113
259615,22862
259616,10477
259618,45580
259619,147
259626,89677
259627,60625
259636,7199
259637,18257
259638,80606
259639,21344
259642,51427
259643,1169
259644,105931
260403,9380
260404,47814
260405,84237
260406,83989
260407,36593
260417,61653
260446,3703
260447,1881
260448,759
260449,733
260450,1012
260451,12240
260452,7673
260453,118581
260454,120980
260455,36397
260456,3407
260461,46160
260482,12452
260483,1160
260493,1959
260494,28623
260495,100
260502,7645
260504,45428
260505,10370
260507,14382
260509,46410
260510,126177
260511,9547
260512,107
260517,54995
260518,35965
260523,22573
260525,4686
260526,3442
260527,5380
260528,42480
260529,132790
260530,57399
260531,55557
260532,66875
260533,163038
260534,1876
260535,34762
261289,67877
261291,3385
261297,19042
261298,86434
261337,33331
261338,4308
261339,1430
261340,1668
261342,911
261343,15913
261344,55730
261345,19994
261346,33219
261347,19690
261348,20192
261349,53852
261373,8850
261385,10473
261386,12184
261387,4092
261388,36496
261389,254
261393,5049
261394,7632
261395,20509
261396,21390
261398,31671
261400,17370
261401,96848
261402,104848
261403,4884
261404,150
261407,123
261408,43974
261409,12151
261413,13837
261414,6735
261415,1475
261416,2289
261419,20429
261420,50941
261421,31916
261422,12286
261423,7209
261424,83651
261425,135225
261426,13149
262180,68932
262206,2630
262219,24233
262228,24576
262229,69150
262230,3467
262231,443
262235,68279
262236,26999
262240,69273
262241,1451
262279,2290
262280,44609
262281,2371
262285,24230
262287,37899
262288,10524
262289,34715
262290,29464
262291,151
262292,40145
262293,149416
262294,86378
262295,10611
262297,19881
262298,515
262299,44940
262300,27357
262302,53067
262303,16688
262304,14324
262305,1648
262306,7523
262307,11278
262310,38256
262311,12675
262312,38257
262313,9486
262314,5364
262315,9207
262316,63461
263069,10520
263075,38662
263076,54635
263077,58756
263078,23182
263079,5040
263087,21963
263088,7665
263121,12477
263122,4838
263123,394
263126,3043
263127,17413
263128,18961
263131,109647
263132,124376
263133,72793
263171,1989
263172,306
263176,10145
263177,3203
263179,11057
263181,28101
263182,26136
263183,28728
263184,171129
263185,221730
263186,285824
263187,159708
263188,82420
263189,34456
263190,7427
263191,6852
263193,30596
263195,3210
263196,2440
263197,20604
263200,2597
263201,23332
263202,5127
263203,56362
263204,2181
263960,8289
263967,51725
263968,33633
263969,29181
263970,54957
263971,66157
263972,25835
263979,21499
263991,12806
263992,83148
264013,3552
264014,1483
264019,17753
264020,2407
264022,190
264023,248422
264024,211572
264025,204454
264026,14533
264062,1777
264063,156
264068,26335
264070,23558
264071,19628
264073,18871
264074,211219
264075,107964
264076,171759
264077,328238
264078,352165
264079,209553
264080,131954
264081,230190
264082,276558
264083,67342
264084,30201
264086,1345
264088,910
264089,212
264092,13774
264093,16347
264094,33274
264095,12523
264096,1687
264859,79883
264860,94195
264861,156527
264863,76996
264882,3828
264883,148133
264884,19788
264885,17447
264886,17799
264904,76174
264905,7290
264910,2350
264911,22376
264912,15345
264915,138318
264916,222089
264917,60934
264918,43637
264919,4782
264943,146
264944,297
264949,258
264950,53759
264951,17497
264953,2320
264954,2811
264959,3575
264962,13451
264963,110
264966,107540
264967,4796
264970,93437
264971,84772
264974,701
264975,8443
264977,3466
264978,626
264980,1388
264983,8819
264984,25833
264985,15494
265752,4438
265765,47714
265766,29669
265774,56177
265775,11227
265776,15499
265777,12279
265778,14366
265795,115708
265796,8193
265797,4759
265798,667
265802,4315
265803,34383
265804,76124
265805,100
265808,18857
265809,80972
265810,51954
265811,58617
265812,90942
265813,7424
265814,104
265824,16285
265834,20130
265835,10383
265837,104
265840,12645
265841,36956
265842,58797
265843,29026
265844,4484
265845,120
265850,2789
265851,67385
265853,1350
265854,10764
265857,13754
265858,943
265865,10626
265870,10342
265871,11087
265874,36778
265875,30550
265876,19031
266650,3550
266656,48671
266657,29953
266665,32998
266666,49394
266667,38252
266668,167
266669,44108
266672,3822
266687,158286
266689,1257
266690,2433
266693,595
266694,10088
266695,87331
266696,27618
266700,57887
266701,92330
266702,895
266703,101901
266704,142340
266705,206
266725,8879
266726,4178
266727,2359
266728,170
266731,7882
266732,31823
266733,100
266734,22462
266735,19537
266736,8397
266742,23716
266745,20080
266748,6216
266749,38640
266751,3274
266752,3199
266755,7269
266756,8518
266757,4967
266761,21073
267533,22240
267552,113487
267557,16036
267558,29318
267559,122043
267560,13893
267563,180699
267564,19147
267565,74130
267566,24135
267578,11662
267579,103998
267580,56707
267581,17152
267587,4118
267590,32327
267591,69318
267592,29693
267593,191400
267594,262854
267595,8438
267597,4234
267598,597
267603,21137
267604,2965
267617,14481
267619,1936
267620,3711
267621,2040
267622,3009
267623,80008
267624,3534
267625,27852
267626,101
267627,179
267633,686
267634,17841
267636,13794
267637,8138
267639,3890
267640,4898
267642,14366
267643,41075
267644,46276
267645,19526
267648,18752
267652,9680
268422,11735
268423,138361
268424,24616
268425,71047
268426,2214
268439,250868
268443,86305
268444,6423
268450,15322
268454,44733
268455,47877
268456,78890
268457,20523
268460,100
268461,75796
268472,53637
268473,8382
268474,799
268477,1200
268478,19748
268479,62643
268480,37310
268481,93380
268482,61196
268483,6502
268484,196278
268488,627
268489,4450
268494,25901
268495,8275
268496,68122
268497,1558
268498,5491
268507,6847
268508,7101
268513,8313
268514,29252
268515,116751
268516,133093
268518,134
268519,323
268525,34781
268527,101
268528,42718
268530,15128
268534,29692
268535,21636
268536,49381
268539,4861
268541,1908
268542,9340
268543,2335
268549,44010
268550,44143
268552,58102
269315,42264
269316,50778
269317,4717
269320,4663
269330,134787
269333,8283
269334,26987
269335,91449
269336,79894
269339,76583
269340,95480
269341,68009
269342,54741
269348,106678
269352,113439
269353,3319
269363,39342
269364,1677
269365,1011
269368,18855
269369,20014
269370,75536
269371,20749
269372,53101
269373,45847
269374,4196
269375,261542
269383,100
269386,13100
269387,42226
269388,105481
269389,32497
269398,7126
269399,100
269406,21627
269407,6781
269408,1556
269409,118
269410,316
269416,80055
269419,5377
269420,22533
269421,4763
269422,17225
269427,35742
269428,10814
269429,303
269430,1671
269432,5012
269433,1482
269439,3261
269440,46366
269443,18664
270202,109826
270207,49160
270208,44197
270211,57606
270222,10490
270226,57074
270227,67216
270228,115321
270229,25450
270230,9603
270231,13359
270232,14713
270233,125952
270234,14737
270238,16562
270239,136486
270254,52953
270255,7110
270259,46739
270260,37512
270261,5163
270262,158961
270263,15272
270264,32079
270265,5053
270277,100
270278,104
270279,122860
270280,74988
270281,15937
270289,1953
270290,10635
270298,350
270299,103880
270300,5604
270301,58206
270302,7114
270304,111
270305,191
270306,13368
270307,194598
270308,13939
270311,37880
270313,15652
270316,44594
270317,35031
270318,20333
270320,8898
270323,4085
270324,4700
270325,560
270331,33029
270332,67136
270333,54849
271093,2681
271094,14697
271099,53371
271100,15092
271117,54738
271118,30855
271119,2942
271120,24745
271121,12227
271122,4001
271123,8642
271124,18082
271125,40348
271128,35135
271129,25642
271145,44123
271146,8284
271147,1600
271150,19022
271151,101149
271152,7366
271153,123472
271154,75989
271155,39488
271156,24947
271166,251
271167,15221
271168,97571
271169,36142
271170,39984
271171,52950
271172,20483
271181,2534
271182,104
271189,3367
271190,146434
271191,39518
271193,802
271194,7630
271195,24980
271196,14944
271197,35761
271198,94518
271199,38611
271202,82866
271203,167
271204,16771
271205,5653
271207,131286
271208,123745
271209,15644
271210,6748
271211,112
271215,1074
271216,5025
271217,775
271220,30147
271221,84936
271222,85196
271223,153625
271224,15693
271985,101802
271986,146448
271987,52278
271991,123969
271992,22149
271994,43278
272006,64868
272009,32540
272010,4736
272011,14102
272012,6786
272013,1307
272014,17305
272015,73949
272016,12865
272019,151599
272020,110958
272021,182584
272022,106106
272036,56699
272037,24813
272038,3875
272041,3525
272042,51447
272043,101573
272044,49013
272045,107111
272046,71712
272047,40956
272057,1212
272058,171
272059,30394
272060,22264
272062,26513
272072,1155
272073,104
272082,39074
272083,36966
272084,5481
272085,35613
272086,7238
272087,290
272088,108520
272089,47999
272090,296176
272091,110235
272093,34463
272094,205122
272095,54395
272096,14741
272097,27562
272098,39865
272099,14552
272106,8497
272107,7549
272108,18784
272109,26899
