species,pu,amount
1,178552,4574256.493932
2,178552,1183916.683422
3,178552,1034097.821182
30,178552,1
1,178578,27025.822016
19,178578,1
1,178579,4400455.954103
2,178579,2811859.302376
19,178579,1
1,178584,5546048.989828
2,178584,413528.303769
3,178584,931727.750274
19,178584,1
1,178585,78467.932904
3,178585,7302.311301
19,178585,1
1,179134,4686.657767
6,179134,12867.948717
33,179134,1
1,179135,182867.505928
3,179135,80728.747231
6,179135,77.599402
8,179135,877548.130846
33,179135,1
1,179140,482.561873
33,179140,1
33,179141,1
1,179142,243718.060501
33,179142,1
1,179143,566.931975
33,179143,1
1,179146,876206.315917
33,179146,1
2,179148,582041.540619
33,179148,1
1,179149,1692113.456757
2,179149,2965184.603623
8,179149,230172.296011
33,179149,1
1,179150,61661.719756
2,179150,65558.444033
8,179150,68403.113292
33,179150,1
6,179185,3178684.443403
21,179185,1
49,179185,100000000
6,179186,3828212.74175
21,179186,1
49,179186,100000000
6,179187,6063.980686
21,179187,1
49,179187,100000000
21,179191,1
49,179191,100000000
2,179195,728800.634193
21,179195,1
2,179196,2839878.166774
21,179196,1
2,179197,357458.548704
21,179197,1
49,179197,100000000
1,179210,820250.438211
35,179210,1
2,179266,4972696.190351
6,179266,10726588.884222
35,179266,1
48,179266,100000000
2,179267,7134042.661069
6,179267,1725306.921
35,179267,1
2,179268,10809531.696367
35,179268,1
2,179269,1831.984578
35,179269,1
2,179272,11753955.846683
35,179272,1
2,179273,8710698.248597
6,179273,2851106.24191
35,179273,1
48,179273,100000000
49,179273,100000000
51,179273,100000000
2,179274,124602.391087
6,179274,5926710.16921
35,179274,1
48,179274,100000000
49,179274,100000000
51,179274,100000000
2,179275,465290.997248
6,179275,1612688.819
35,179275,1
48,179275,100000000
49,179275,100000000
51,179275,100000000
2,179276,927761.257717
6,179276,1160043.459
35,179276,1
49,179276,100000000
2,179277,4409978.459094
6,179277,4398870.5944
35,179277,1
48,179277,100000000
49,179277,100000000
2,179278,6908329.703748
6,179278,4173156.109731
35,179278,1
48,179278,100000000
49,179278,100000000
2,179279,486026.356712
35,179279,1
48,179279,100000000
49,179279,100000000
2,179280,1652666.142583
35,179280,1
48,179280,100000000
2,179286,188649.685308
6,179286,847809.715776
35,179286,1
2,179287,9774959.83329
6,179287,1013778.471733
35,179287,1
2,179288,1051714.351238
35,179288,1
2,179289,82502.036925
35,179289,1
2,179363,8667801.225996
23,179363,1
48,179363,100000000
2,179364,43938648.69473
23,179364,1
48,179364,100000000
23,179365,1
48,179365,100000000
1,179374,6382614.474722
3,179374,3655513.341066
30,179374,1
48,179374,100000000
1,179375,9383640.196708
3,179375,1172726.612823
30,179375,1
48,179375,100000000
1,179438,339038.978192
2,179438,4471586.105502
3,179438,3638.789887
30,179438,1
48,179438,100000000
1,179439,1666088.41498
2,179439,7582353.973094
3,179439,60376.72403
30,179439,1
48,179439,100000000
1,179441,2648923.338492
2,179441,4767465.861682
3,179441,757258.933746
30,179441,1
48,179441,100000000
1,179442,1939431.920916
2,179442,1394208.459831
3,179442,220418.513465
30,179442,1
48,179442,100000000
1,179443,1743903.481336
2,179443,679939.404609
3,179443,292615.214988
30,179443,1
3,179469,31633.394647
19,179469,1
1,179470,1814168.307358
2,179470,649480.916917
3,179470,124940.394481
19,179470,1
1,179474,131193.963281
19,179474,1
1,179475,1709634.417041
2,179475,1140397.247096
3,179475,419073.948607
19,179475,1
1,179476,506402.279256
2,179476,849266.271545
3,179476,74514.816694
19,179476,1
6,180025,7980.558524
33,180025,1
48,180025,100000000
49,180025,100000000
50,180025,100000000
1,180032,136773.044829
33,180032,1
1,180033,227261.227543
33,180033,1
1,180034,21548.745122
33,180034,1
1,180038,274457.219317
2,180038,315935.74051
6,180038,593155.317289
8,180038,30026.624995
33,180038,1
1,180039,94217.016772
2,180039,26652.206677
33,180039,1
2,180040,344767.879275
33,180040,1
21,180082,1
2,180084,1964630.474929
6,180084,564847.1931
21,180084,1
2,180085,3358156.858054
21,180085,1
2,180086,2773527.269944
21,180086,1
2,180087,409685.411287
21,180087,1
1,180100,752711.290086
2,180100,319692.229344
35,180100,1
35,180101,1
2,180158,28635614.059713
6,180158,71998.345169
35,180158,1
2,180159,39498209.90319
35,180159,1
2,180162,1572707.507736
35,180162,1
48,180162,100000000
49,180162,100000000
51,180162,100000000
2,180163,5743626.369991
35,180163,1
48,180163,100000000
49,180163,100000000
51,180163,100000000
6,180177,2612814.791725
35,180177,1
2,180178,15288303.133317
6,180178,4964852.639
35,180178,1
2,180252,624048.11527
23,180252,1
2,180253,45465803.485907
23,180253,1
2,180254,7000243.4752
23,180254,1
48,180254,100000000
23,180255,1
48,180255,100000000
1,180264,459103.011614
3,180264,6105767.14286098
23,180264,1
48,180264,100000000
49,180264,100000000
1,180265,9515905.049062
3,180265,9832519.868555
30,180265,1
48,180265,100000000
49,180265,100000000
1,180266,1250731.907556
3,180266,239675.775137
30,180266,1
48,180266,100000000
1,180330,25432.202932
3,180330,1761.069249
30,180330,1
48,180330,100000000
1,180333,2326986.164006
2,180333,622425.985547
3,180333,7679.867965
30,180333,1
48,180333,100000000
1,180334,2544212.035981
2,180334,1974666.530474
3,180334,722271.187068
30,180334,1
1,180361,1345897.094118
19,180361,1
1,180362,3107288.592387
2,180362,36877.591689
3,180362,84266.031036
19,180362,1
1,180364,1286706.42354
2,180364,1784465.781116
3,180364,12996.721433
19,180364,1
1,180365,1829467.656562
2,180365,76424.783363
3,180365,58334.983753
19,180365,1
2,180366,34329.446207
19,180366,1
1,180916,2099367.990518
33,180916,1
48,180916,100000000
49,180916,100000000
50,180916,100000000
1,180922,154720.05241
33,180922,1
1,180923,302272.478627
33,180923,1
1,180924,70318.204432
33,180924,1
1,180925,23441.956113
33,180925,1
1,180927,90197.135995
33,180927,1
2,180928,296119.042726
8,180928,38208.321908
33,180928,1
2,180929,15573.084605
8,180929,88087.676526
33,180929,1
2,180974,1715562.970808
6,180974,25182128.54012
21,180974,1
2,180975,101683.423468
6,180975,7707399.368393
21,180975,1
2,180976,14043.60529
21,180976,1
1,180991,472619.496574
2,180991,966461.02991
35,180991,1
48,180991,100000000
49,180991,100000000
2,181049,998719.867426
6,181049,38001.521261
35,181049,1
2,181050,5065194.551759
6,181050,200764.184
35,181050,1
48,181050,100000000
2,181052,2101663.311572
35,181052,1
48,181052,100000000
49,181052,100000000
51,181052,100000000
2,181053,654479.579514
35,181053,1
48,181053,100000000
49,181053,100000000
51,181053,100000000
2,181069,544996.196673
6,181069,2790689.218015
35,181069,1
2,181070,5694934.538974
35,181070,1
2,181143,16767296.726989
23,181143,1
2,181144,42871479.712931
23,181144,1
1,181150,16354173.312646
3,181150,60154.811518
23,181150,1
48,181150,100000000
1,181151,13610413.658514
23,181151,1
48,181151,100000000
1,181154,43272.9253299999
3,181154,193802.225998
23,181154,1
48,181154,100000000
49,181154,100000000
1,181155,699384.149612
3,181155,27273293.634776
23,181155,1
48,181155,100000000
49,181155,100000000
1,181156,1037270.322488
3,181156,708491.258317
30,181156,1
48,181156,100000000
49,181156,100000000
1,181224,627754.484865
30,181224,1
48,181224,100000000
1,181253,3503677.037759
3,181253,133834.851065
19,181253,1
1,181254,1261808.71992
3,181254,187298.722813
19,181254,1
2,181255,2433415.896043
19,181255,1
1,181256,28845.342314
19,181256,1
1,181257,129806.947158
19,181257,1
1,181258,169885.749388
3,181258,3401.104061
19,181258,1
1,181259,795051.585378
3,181259,57112.427447
19,181259,1
1,181799,1517157.889608
33,181799,1
1,181804,3161907.461988
8,181804,19829.569469
33,181804,1
48,181804,100000000
49,181804,100000000
50,181804,100000000
1,181806,1961612.37508
2,181806,7655.760271
6,181806,237386.745129
8,181806,475220.101283
33,181806,1
48,181806,100000000
49,181806,100000000
50,181806,100000000
1,181807,5581639.362893
6,181807,102458.953256
8,181807,56950.73646
33,181807,1
48,181807,100000000
49,181807,100000000
50,181807,100000000
1,181808,855170.668174
33,181808,1
48,181808,100000000
49,181808,100000000
50,181808,100000000
1,181813,89247.657844
33,181813,1
1,181815,541512.78158
33,181815,1
1,181816,291612.550878
33,181816,1
1,181817,170411.097472
2,181817,741364.565761
8,181817,997.679136
33,181817,1
1,181818,439969.550744
2,181818,100249.691343
6,181818,325307.000097
8,181818,249410.913627
33,181818,1
2,181819,124368.078185
8,181819,5686.604922
33,181819,1
6,181850,336567.57584
21,181850,1
6,181851,772041.548878
21,181851,1
6,181852,749521.503338
21,181852,1
6,181853,181079.70218
21,181853,1
2,181864,1475956.233146
6,181864,13310642.470745
21,181864,1
2,181865,3328428.204059
6,181865,9368814.017008
21,181865,1
1,181881,478853.610932
2,181881,88865.669439
35,181881,1
48,181881,100000000
49,181881,100000000
1,181882,427132.641628
35,181882,1
48,181882,100000000
49,181882,100000000
2,181942,120926.389468
6,181942,134408.990838
35,181942,1
48,181942,100000000
49,181942,100000000
51,181942,100000000
2,181943,835886.275052
6,181943,199889.16412
35,181943,1
48,181943,100000000
49,181943,100000000
51,181943,100000000
2,181944,2363.112479
35,181944,1
48,181944,100000000
49,181944,100000000
51,181944,100000000
2,181960,3042304.799795
6,181960,1845194.848299
35,181960,1
2,181961,58379442.392227
6,181961,4014211.137577
35,181961,1
2,181962,30742904.679283
35,181962,1
2,181963,2586305.577112
35,181963,1
2,181964,419363.521651
35,181964,1
2,181965,2033425.011743
35,181965,1
2,182032,5118423.495559
23,182032,1
2,182033,11454914.981385
23,182033,1
2,182034,61619604.190131
23,182034,1
2,182035,34076208.351474
23,182035,1
23,182036,1
48,182036,100000000
3,182045,169670.506604
23,182045,1
48,182045,100000000
49,182045,100000000
1,182046,67734.768114
3,182046,5297218.039569
23,182046,1
48,182046,100000000
49,182046,100000000
1,182145,1225464.302166
2,182145,21470.15978
3,182145,87353.183857
19,182145,1
48,182145,100000000
1,182146,2649.233322
2,182146,12426.953035
3,182146,7436.171064
19,182146,1
48,182146,100000000
1,182147,654971.64591
2,182147,113600.374478
3,182147,29171.98171
19,182147,1
1,182150,15736299.181446
2,182150,80473.789435
3,182150,1380429.735666
4,182150,200155.538631
19,182150,1
1,182151,3081221.281046
2,182151,904258.740504
3,182151,22300.8020729999
19,182151,1
3,182152,9417.653154
19,182152,1
1,182153,334970.243672
19,182153,1
1,182689,804588.227891
33,182689,1
1,182690,4020520.049113
8,182690,76836.730409
33,182690,1
1,182694,748456.112694
8,182694,19003.844
33,182694,1
48,182694,100000000
49,182694,100000000
50,182694,100000000
1,182695,2518499.514163
2,182695,9629.524158
8,182695,37182.27682
33,182695,1
48,182695,100000000
49,182695,100000000
50,182695,100000000
1,182696,426576.802727
3,182696,5188.274791
6,182696,32526.431836
8,182696,3049.426423
33,182696,1
48,182696,100000000
49,182696,100000000
50,182696,100000000
1,182697,2010084.491742
2,182697,3157220.327286
6,182697,506568.24723
8,182697,80704.843553
33,182697,1
48,182697,100000000
49,182697,100000000
50,182697,100000000
1,182698,3884385.282575
2,182698,2393080.271335
3,182698,13269.579331
6,182698,613408.674684
8,182698,208818.178315
33,182698,1
48,182698,100000000
49,182698,100000000
50,182698,100000000
1,182699,426469.431309
3,182699,17319.391173
8,182699,17667.357562
33,182699,1
48,182699,100000000
49,182699,100000000
50,182699,100000000
1,182704,599667.400114
33,182704,1
1,182705,437469.286528
33,182705,1
1,182706,1109222.432321
2,182706,3664.811449
8,182706,6610.336052
33,182706,1
1,182707,1679006.817097
2,182707,39396.648985
33,182707,1
2,182708,378863.704288
33,182708,1
2,182709,15350.468053
33,182709,1
6,182740,1834010.703282
21,182740,1
6,182741,5088023.412785
21,182741,1
6,182743,216062.855255
21,182743,1
6,182744,1628754.26209
21,182744,1
6,182745,7077252.922712
21,182745,1
6,182746,2661599.440276
21,182746,1
1,182753,13084869.043143
2,182753,70547.106997
6,182753,4199326.502511
21,182753,1
2,182754,3257985.439537
6,182754,17585724.677662
21,182754,1
2,182755,3630787.076831
6,182755,7650304.292436
21,182755,1
1,182772,202771.621795
6,182772,332849.266206
35,182772,1
48,182772,100000000
49,182772,100000000
6,182774,15066.1772
35,182774,1
48,182774,100000000
49,182774,100000000
2,182828,2693785.290244
35,182828,1
2,182851,607716.4049
6,182851,1991726.85366
35,182851,1
2,182852,38909682.264404
6,182852,23838304.699489
35,182852,1
2,182853,55074749.590956
6,182853,689813.323334
35,182853,1
2,182854,55077598.126776
35,182854,1
2,182855,15332590.285504
35,182855,1
2,182856,9263591.876623
35,182856,1
2,182857,170894.129446
35,182857,1
2,182923,14265157.131052
23,182923,1
2,182924,34694949.177073
23,182924,1
2,182925,81903414.862709
23,182925,1
2,182926,69180107.675082
23,182926,1
2,182927,11006839.077062
23,182927,1
48,182927,100000000
1,182931,7095063.587246
2,182931,571854.794122
3,182931,8124692.197846
23,182931,1
48,182931,100000000
1,182932,1598102.52286
3,182932,805013.073139
23,182932,1
48,182932,100000000
2,182933,121854.627009
3,182933,111010.863367
23,182933,1
48,182933,100000000
49,182933,100000000
3,182934,16979.24665
23,182934,1
48,182934,100000000
49,182934,100000000
1,182935,166836.65107
3,182935,4410384.824932
23,182935,1
48,182935,100000000
49,182935,100000000
1,182936,508319.468616
3,182936,266611.131281
23,182936,1
48,182936,100000000
49,182936,100000000
1,183009,9293500.910468
2,183009,555476.513696
30,183009,1
1,183010,4254584.262717
2,183010,28239.850739
30,183010,1
1,183036,5326682.349841
2,183036,668425.588695
3,183036,1029937.716903
19,183036,1
48,183036,100000000
1,183037,500622.835347
2,183037,9161.74242
3,183037,6780.920497
19,183037,1
48,183037,100000000
3,183038,6740.073996
19,183038,1
48,183038,100000000
1,183039,458883.317808
2,183039,13742.921913
3,183039,79737.547972
19,183039,1
1,183041,30650706.854394
2,183041,825739.241616
3,183041,1443439.046192
4,183041,40998.40371
19,183041,1
1,183042,4623624.958007
2,183042,6966184.912683
3,183042,14567.48133
19,183042,1
2,183044,19239.207889
3,183044,10018.658411
19,183044,1
1,183045,2662158.092223
3,183045,721.859383
19,183045,1
1,183580,669700.077726
33,183580,1
1,183581,1067189.383368
8,183581,11066.494391
33,183581,1
1,183586,2869631.722647
33,183586,1
48,183586,100000000
49,183586,100000000
50,183586,100000000
1,183587,1256781.174452
2,183587,2260486.912608
8,183587,20657.6187
33,183587,1
48,183587,100000000
49,183587,100000000
50,183587,100000000
1,183588,844819.270213
2,183588,7775988.550579
3,183588,2071.095275
6,183588,650535.760966
8,183588,878551.026796
33,183588,1
48,183588,100000000
49,183588,100000000
50,183588,100000000
1,183589,3293662.339265
3,183589,184146.475439
6,183589,36746.891978
8,183589,2050782.599306
33,183589,1
48,183589,100000000
49,183589,100000000
50,183589,100000000
1,183590,1783199.046702
3,183590,129457.679539
6,183590,68344.763052
8,183590,431359.338485
33,183590,1
48,183590,100000000
49,183590,100000000
50,183590,100000000
2,183593,916.257973
6,183593,120080.047555
8,183593,70849.886236
33,183593,1
1,183594,152388.78719
6,183594,47595.11819
33,183594,1
1,183595,253388.969287
33,183595,1
1,183596,1045129.53012
2,183596,187967.61047
33,183596,1
2,183597,102018.824477
8,183597,14991.712466
33,183597,1
2,183623,2600826.654527
6,183623,8766.080038
21,183623,1
6,183630,9133490.630893
21,183630,1
6,183631,5648547.374248
21,183631,1
6,183642,3600663.180256
21,183642,1
49,183642,100000000
2,183643,34886.941415
6,183643,6679410.060987
21,183643,1
49,183643,100000000
2,183644,278663.727668
6,183644,8195306.995
21,183644,1
49,183644,100000000
1,183662,181393.699612
2,183662,32984.650425
6,183662,1715549.488762
35,183662,1
48,183662,100000000
49,183662,100000000
1,183663,616044.976122
2,183663,4581.239824
6,183663,203347.986623
8,183663,83560.670611
9,183663,255710.234496
35,183663,1
48,183663,100000000
49,183663,100000000
1,183664,1546570.239139
2,183664,6789.947139
6,183664,31391.820923
8,183664,72971.812543
9,183664,62487.006002
35,183664,1
48,183664,100000000
49,183664,100000000
2,183742,4005444.09981
6,183742,2000659.820048
35,183742,1
2,183743,44897051.390327
6,183743,1098193.304738
35,183743,1
2,183744,50100099.236358
35,183744,1
2,183745,74883177.461948
35,183745,1
2,183746,31767783.721819
35,183746,1
2,183747,7152366.580409
35,183747,1
2,183748,7848045.983687
35,183748,1
2,183749,87140.782644
35,183749,1
2,183814,355069.926317
23,183814,1
2,183815,8693390.984319
23,183815,1
2,183816,40774257.044715
23,183816,1
2,183817,35236700.885385
23,183817,1
2,183818,6345231.03755
23,183818,1
48,183818,100000000
1,183819,6244.292486
2,183819,1521172.521702
23,183819,1
48,183819,100000000
49,183819,100000000
23,183820,1
48,183820,100000000
49,183820,100000000
1,183821,33115.430196
23,183821,1
48,183821,100000000
49,183821,100000000
1,183822,9961931.36181
3,183822,1697105.577827
23,183822,1
48,183822,100000000
49,183822,100000000
3,183824,128383.211669
23,183824,1
48,183824,100000000
49,183824,100000000
1,183825,2670237.877532
2,183825,556049.086577
3,183825,1233587.323795
23,183825,1
48,183825,100000000
49,183825,100000000
1,183826,1596912.241664
2,183826,44480.03884
3,183826,6076556.38295
23,183826,1
48,183826,100000000
49,183826,100000000
1,183927,9010888.329504
2,183927,221215.199139
3,183927,1652.63591
19,183927,1
48,183927,100000000
1,183928,606228.171135
2,183928,17408.821819
19,183928,1
48,183928,100000000
1,183929,965618.359393
3,183929,91586.585197
19,183929,1
48,183929,100000000
1,183930,1935073.147704
3,183930,46182.321637
19,183930,1
48,183930,100000000
1,183931,880336.529518
3,183931,14054.749392
19,183931,1
48,183931,100000000
1,183932,5625340.928543
2,183932,1485829.418445
3,183932,62910.565737
19,183932,1
2,183933,1957881.423263
19,183933,1
1,183936,700476.999524
19,183936,1
1,183937,5749989.917938
19,183937,1
1,184469,2813639.593485
8,184469,4958.37194
33,184469,1
1,184470,2907643.48266
8,184470,7256.663539
33,184470,1
1,184476,1023594.563795
33,184476,1
48,184476,100000000
49,184476,100000000
50,184476,100000000
1,184477,936851.071921
33,184477,1
48,184477,100000000
49,184477,100000000
50,184477,100000000
1,184478,8557772.693589
2,184478,279985.153034
8,184478,2810100.082778
33,184478,1
48,184478,100000000
49,184478,100000000
50,184478,100000000
1,184479,3478266.941101
3,184479,91884.271319
6,184479,2121330.828979
8,184479,5909468.18652301
33,184479,1
48,184479,100000000
49,184479,100000000
50,184479,100000000
1,184480,1186975.673387
3,184480,881.251183
6,184480,3990112.840023
8,184480,4718549.258578
33,184480,1
48,184480,100000000
49,184480,100000000
50,184480,100000000
1,184481,267959.414312
6,184481,145803.8818
8,184481,603107.648835
33,184481,1
48,184481,100000000
49,184481,100000000
50,184481,100000000
2,184484,789684.980561
6,184484,1831887.626801
8,184484,120894.687558
33,184484,1
2,184485,724949.501884
6,184485,663903.401376
8,184485,238744.683141
33,184485,1
1,184486,118491.010335
2,184486,725595.841041
6,184486,328215.553446
8,184486,35025.337321
33,184486,1
2,184487,445872.699244
33,184487,1
2,184513,1622203.979252
6,184513,802681.3841
21,184513,1
2,184514,4461147.072115
6,184514,18388568.676453
21,184514,1
21,184519,1
6,184520,688541.27844
21,184520,1
6,184521,4667751.254934
21,184521,1
6,184522,859918.548677
21,184522,1
6,184532,3488446.386579
21,184532,1
49,184532,100000000
6,184533,5678464.840548
21,184533,1
49,184533,100000000
2,184553,425946.603935
6,184553,1205704.848213
35,184553,1
48,184553,100000000
49,184553,100000000
1,184555,2833252.371535
2,184555,64449.48248
8,184555,321298.465762
9,184555,259613.6214
35,184555,1
48,184555,100000000
49,184555,100000000
1,184608,553174.335386
3,184608,105472.226583
35,184608,1
1,184609,609127.308794
3,184609,312726.27169
8,184609,31133.12929
35,184609,1
3,184610,44203.029958
8,184610,5388.173907
35,184610,1
2,184634,34204127.044082
6,184634,3965320.047284
35,184634,1
2,184635,66425960.874553
35,184635,1
2,184636,46391089.645878
35,184636,1
2,184637,40287401.401955
35,184637,1
2,184638,8835053.56014
35,184638,1
2,184639,335041.825129
35,184639,1
1,184710,1022888.682308
2,184710,10214031.338974
23,184710,1
48,184710,100000000
49,184710,100000000
1,184711,3875737.348196
2,184711,65568.59728
23,184711,1
48,184711,100000000
49,184711,100000000
1,184712,6283595.21839
3,184712,494.434617
23,184712,1
48,184712,100000000
49,184712,100000000
1,184713,920320.509808
23,184713,1
48,184713,100000000
49,184713,100000000
1,184716,4461810.828768
2,184716,345091.66413
3,184716,1403455.80396
23,184716,1
48,184716,100000000
49,184716,100000000
1,184717,1900417.289192
3,184717,689972.983782
23,184717,1
48,184717,100000000
49,184717,100000000
1,184791,742880.873701
30,184791,1
1,184792,300438.892502
3,184792,8235.529636
30,184792,1
1,184818,2958748.045039
19,184818,1
48,184818,100000000
1,184819,1745259.825589
19,184819,1
48,184819,100000000
1,184822,451609.033934
3,184822,94798.289552
19,184822,1
48,184822,100000000
1,184823,2915733.911312
2,184823,3008028.83729
3,184823,1003968.621486
4,184823,18387.41006
19,184823,1
1,184824,48834.165954
2,184824,877772.145668
19,184824,1
1,184828,7825556.658985
19,184828,1
1,185357,5333462.646513
33,185357,1
1,185358,8344146.308372
8,185358,30577.790731
33,185358,1
1,185359,3245386.126185
8,185359,41320.96927
33,185359,1
1,185360,770073.596006
8,185360,56195.312295
33,185360,1
1,185361,10802911.628771
8,185361,325790.530454
33,185361,1
1,185368,1847637.697637
33,185368,1
48,185368,100000000
49,185368,100000000
50,185368,100000000
1,185369,299104.133519
33,185369,1
48,185369,100000000
49,185369,100000000
50,185369,100000000
1,185370,107558.069664
33,185370,1
48,185370,100000000
49,185370,100000000
50,185370,100000000
1,185371,3081761.023396
3,185371,594.018203
6,185371,55070.787726
8,185371,884324.507288
33,185371,1
48,185371,100000000
49,185371,100000000
50,185371,100000000
1,185372,3632866.110536
33,185372,1
48,185372,100000000
1,185373,7273430.830575
3,185373,21842.097477
6,185373,59487.608145
8,185373,418231.94022
33,185373,1
48,185373,100000000
1,185374,1912005.127774
8,185374,9440.848676
33,185374,1
48,185374,100000000
6,185375,3250.407583
8,185375,77727.694142
33,185375,1
2,185404,8115844.80222
6,185404,8615188.799638
21,185404,1
6,185405,3972990.222439
21,185405,1
6,185412,210733.168177
21,185412,1
2,185421,18867.6707129999
21,185421,1
49,185421,100000000
2,185422,4274348.757944
21,185422,1
49,185422,100000000
2,185423,1365979.969416
21,185423,1
49,185423,100000000
6,185443,1581594.606976
35,185443,1
48,185443,100000000
49,185443,100000000
2,185444,680034.754369
6,185444,838936.371785
35,185444,1
48,185444,100000000
49,185444,100000000
8,185465,2739.361401
35,185465,1
8,185466,27809.326837
35,185466,1
3,185501,399.157018
35,185501,1
3,185502,38917.881381
35,185502,1
6,185524,8831.898138
35,185524,1
49,185524,100000000
2,185525,33965753.831507
6,185525,1125319.124273
35,185525,1
49,185525,100000000
2,185526,35861484.674365
6,185526,9559268.587458
35,185526,1
49,185526,100000000
2,185527,5400828.928614
35,185527,1
2,185528,4258067.158461
35,185528,1
2,185529,3669067.391104
35,185529,1
2,185530,3183817.846202
35,185530,1
1,185600,1437998.401562
2,185600,7132421.407701
23,185600,1
49,185600,100000000
1,185601,7308107.957442
2,185601,7389629.698389
23,185601,1
48,185601,100000000
49,185601,100000000
1,185602,7029538.551248
2,185602,133268.737811
23,185602,1
48,185602,100000000
49,185602,100000000
1,185603,2595457.152344
2,185603,3866252.649836
3,185603,108710.611592
23,185603,1
48,185603,100000000
49,185603,100000000
3,185610,10178.829615
30,185610,1
48,185610,100000000
49,185610,100000000
1,185682,19955162.851764
2,185682,2026483.640122
3,185682,1221448.748032
30,185682,1
1,185683,1264615.707531
2,185683,378142.727137
3,185683,88027.165888
30,185683,1
1,185713,1384058.223118
3,185713,406.593881
19,185713,1
48,185713,100000000
1,185714,2395413.52469
3,185714,27354.493639
19,185714,1
1,185719,3191243.06872
2,185719,1181406.306962
3,185719,1062497.828867
19,185719,1
50,185719,100000000
1,185720,927549.576002
3,185720,211906.196428
19,185720,1
50,185720,100000000
1,186247,1056413.076838
8,186247,56202.02443
33,186247,1
1,186248,208064.94806
8,186248,129726.195829
33,186248,1
1,186249,188764.529685
8,186249,277696.748278
33,186249,1
8,186250,224796.063064
33,186250,1
1,186251,6344179.964846
33,186251,1
1,186252,2659819.936742
8,186252,42975.7156
33,186252,1
1,186264,509309.637077
33,186264,1
48,186264,100000000
1,186265,505563.006566
8,186265,71791.25668
33,186265,1
48,186265,100000000
2,186295,1255961.743005
6,186295,12150025.48098
21,186295,1
2,186312,79185.193852
21,186312,1
49,186312,100000000
2,186313,455994.795752
21,186313,1
49,186313,100000000
2,186314,6694533.09309
21,186314,1
2,186334,583738.312076
6,186334,7841019.739522
35,186334,1
48,186334,100000000
1,186335,4386013.852676
8,186335,504187.560583
9,186335,1042.783241
35,186335,1
48,186335,100000000
49,186335,100000000
1,186336,486663.168487
35,186336,1
48,186336,100000000
49,186336,100000000
1,186341,2594516.762899
35,186341,1
48,186341,100000000
1,186342,1047840.25698
35,186342,1
48,186342,100000000
3,186358,47804.257618
8,186358,123572.211679
35,186358,1
1,186391,2357495.420198
2,186391,330114.408676
3,186391,7588119.352646
8,186391,688035.556785
35,186391,1
1,186392,15338893.920036
2,186392,333980.612126
3,186392,178541.012939
8,186392,760470.607109
35,186392,1
1,186393,863845.069348
3,186393,75945.159994
35,186393,1
2,186416,3081935.316157
6,186416,5378079.664169
35,186416,1
49,186416,100000000
2,186417,53152.22409
6,186417,6809337.083773
35,186417,1
49,186417,100000000
2,186418,7494512.177367
6,186418,7169640.965
35,186418,1
49,186418,100000000
2,186419,930290.840446
35,186419,1
49,186419,100000000
2,186420,2357039.008156
35,186420,1
2,186421,873674.659908
35,186421,1
2,186422,12318.68908
35,186422,1
23,186490,1
49,186490,100000000
1,186491,1040068.709534
2,186491,1909557.772098
23,186491,1
49,186491,100000000
1,186492,1292638.320298
23,186492,1
48,186492,100000000
49,186492,100000000
1,186493,3085203.865902
23,186493,1
48,186493,100000000
49,186493,100000000
3,186501,32632.628131
30,186501,1
48,186501,100000000
1,186606,100927.938612
3,186606,6500.202648
19,186606,1
50,186606,100000000
1,186607,556906.967258
3,186607,203.050304
19,186607,1
48,186607,100000000
50,186607,100000000
1,186610,2185765.511416
2,186610,963500.64701
3,186610,30723.366575
19,186610,1
48,186610,100000000
50,186610,100000000
1,186611,1051804.899278
3,186611,2842.926943
19,186611,1
48,186611,100000000
50,186611,100000000
1,187135,1844605.054672
33,187135,1
1,187136,1162519.3492
8,187136,4888.672179
33,187136,1
1,187137,4660897.384251
8,187137,110757.432914
33,187137,1
1,187138,201402.211413
8,187138,244659.951036
33,187138,1
1,187139,801540.97822
8,187139,542235.217877
33,187139,1
1,187140,684294.896218
33,187140,1
1,187141,4111658.407612
33,187141,1
1,187142,4041444.746577
8,187142,4959.283003
33,187142,1
1,187143,39907.585443
33,187143,1
8,187156,283648.375482
33,187156,1
48,187156,100000000
2,187182,72403.182013
21,187182,1
2,187185,2480060.603216
6,187185,2228326.313121
21,187185,1
2,187186,2233918.41806
6,187186,17750954.299759
21,187186,1
2,187201,2249655.774241
6,187201,6496958.584092
21,187201,1
2,187202,6489276.907241
21,187202,1
2,187203,279688.459214
21,187203,1
6,187224,534881.831622
35,187224,1
48,187224,100000000
6,187225,1156462.722501
35,187225,1
48,187225,100000000
1,187226,204796.785078
8,187226,8021.764261
35,187226,1
48,187226,100000000
1,187230,440438.237022
8,187230,272533.660516
35,187230,1
48,187230,100000000
49,187230,100000000
3,187249,6786.483847
8,187249,165294.776607
35,187249,1
1,187282,16819012.840256
2,187282,630595.344384
3,187282,407546.350688
8,187282,797182.815392
35,187282,1
1,187283,3035184.834726
2,187283,632436.619936
3,187283,87411.101378
8,187283,3493.063728
35,187283,1
1,187284,3045759.754332
3,187284,467994.919004
35,187284,1
2,187308,3559754.780337
6,187308,14909330.359829
35,187308,1
48,187308,100000000
49,187308,100000000
2,187309,4772963.269005
6,187309,18302890.48881
35,187309,1
